sales_id,sale_date,mr_id,doctor_id,product_id,units_sold,revenue,territory
30212,2024-09-24,23,483,11,28,3437.56,Hyderabad
30213,2024-06-27,41,452,27,50,8743.0,Pune
30214,2025-05-29,36,332,10,3,615.99,Chennai
30215,2024-09-28,22,8,13,16,5476.0,Delhi
30216,2025-07-12,2,422,9,30,1805.1,Delhi
30217,2024-09-10,2,300,17,30,13273.8,Delhi
30218,2025-07-31,35,428,26,37,9990.0,Delhi
30219,2024-08-28,97,144,50,10,4569.1,Hyderabad
30220,2025-09-12,7,23,28,37,6457.24,Chennai
30221,2026-02-14,45,371,23,59,20412.82,Pune
30222,2024-07-14,73,303,18,25,8916.75,Mumbai
30223,2025-12-07,75,328,6,39,10497.24,Pune
30224,2026-01-13,54,145,30,5,1764.9,Mumbai
30225,2024-07-27,37,137,31,39,17705.61,Delhi
30226,2025-02-10,52,413,34,30,9908.7,Bangalore
30227,2025-07-23,99,166,48,40,4169.6,Hyderabad
30228,2025-06-20,55,477,2,55,12684.65,Bangalore
30229,2024-07-27,45,185,44,39,14337.57,Chennai
30230,2025-09-20,55,193,5,50,21669.5,Delhi
30231,2026-01-16,84,431,25,11,4106.41,Chennai
30232,2024-08-22,97,229,18,34,12126.78,Bangalore
30233,2026-03-05,82,84,22,19,3242.54,Bangalore
30234,2025-08-01,31,286,42,13,1409.07,Pune
30235,2024-12-11,42,134,45,15,3324.75,Pune
30236,2025-10-23,84,75,44,7,2573.41,Pune
30237,2024-11-09,5,304,42,19,2059.41,Mumbai
30238,2024-08-03,82,327,5,75,32504.25,Bangalore
30239,2026-04-09,13,395,26,34,9180.0,Mumbai
30240,2025-09-24,38,248,12,7,2836.47,Hyderabad
30241,2025-02-03,50,28,10,12,2463.96,Chennai
30242,2026-01-03,68,477,8,23,7276.05,Mumbai
30243,2025-04-09,73,29,3,28,11334.96,Pune
30244,2024-08-06,13,110,2,34,7841.42,Chennai
30245,2026-05-26,70,441,13,7,2395.75,Chennai
30246,2025-06-22,96,20,42,8,867.12,Mumbai
30247,2025-12-03,4,254,47,56,25340.0,Chennai
30248,2025-08-01,78,135,42,11,1192.29,Hyderabad
30249,2024-08-20,81,221,17,14,6194.44,Hyderabad
30250,2024-08-23,25,282,36,49,6833.05,Delhi
30251,2026-04-24,44,151,35,58,19570.94,Hyderabad
30252,2025-09-02,68,277,28,26,4537.52,Mumbai
30253,2025-09-22,8,8,9,47,2827.99,Hyderabad
30254,2024-07-04,50,109,22,20,3413.2,Mumbai
30255,2025-01-05,93,75,10,3,615.99,Mumbai
30256,2026-03-31,50,238,50,25,11422.75,Mumbai
30257,2026-01-12,25,126,12,8,3241.68,Chennai
30258,2025-04-16,38,23,12,12,4862.52,Chennai
30259,2024-11-02,6,230,2,12,2767.56,Hyderabad
30260,2024-11-21,33,468,41,5,259.4,Mumbai
30261,2025-12-27,2,159,48,29,3022.96,Delhi
30262,2025-08-12,87,15,14,8,1628.96,Chennai
30263,2026-05-05,94,490,43,11,4626.38,Pune
30264,2026-02-02,30,141,23,3,1037.94,Pune
30265,2024-12-24,63,66,11,25,3069.25,Delhi
30266,2024-06-12,30,33,27,2,349.72,Hyderabad
30267,2025-12-14,89,487,50,5,2284.55,Bangalore
30268,2025-06-06,82,291,42,16,1734.24,Pune
30269,2026-02-26,34,169,49,38,15689.44,Pune
30270,2024-07-30,95,462,44,20,7352.6,Pune
30271,2026-03-02,55,7,8,57,18031.95,Pune
30272,2024-07-04,64,189,3,8,3238.56,Delhi
30273,2024-11-28,27,222,24,34,3987.52,Mumbai
30274,2025-06-21,72,373,29,13,5951.01,Bangalore
30275,2025-12-25,59,325,45,31,6871.15,Mumbai
30276,2025-08-04,2,96,45,19,4211.35,Chennai
30277,2025-02-17,58,254,34,4,1321.16,Delhi
30278,2025-02-21,64,7,22,9,1535.94,Bangalore
30279,2026-05-09,31,423,9,13,782.21,Delhi
30280,2026-05-08,92,440,3,18,7286.76,Mumbai
30281,2026-02-08,88,75,25,43,16052.33,Hyderabad
30282,2025-04-16,28,437,15,18,1626.12,Chennai
30283,2025-03-21,99,188,37,41,15574.67,Mumbai
30284,2025-02-17,17,204,46,10,3566.2,Mumbai
30285,2025-03-20,36,247,47,24,10860.0,Hyderabad
30286,2025-03-10,12,339,18,13,4636.71,Chennai
30287,2025-03-17,53,105,49,22,9083.36,Pune
30288,2026-04-28,2,355,48,19,1980.56,Mumbai
30289,2026-04-10,57,36,46,36,12838.32,Pune
30290,2025-02-28,69,93,7,80,35619.2,Hyderabad
30291,2025-07-04,56,282,17,12,5309.52,Pune
30292,2026-01-21,35,242,6,4,1076.64,Bangalore
30293,2024-12-04,44,343,33,48,12725.76,Chennai
30294,2025-12-14,41,98,16,14,5734.12,Pune
30295,2025-07-28,40,364,1,31,2788.45,Delhi
30296,2025-04-23,5,337,12,28,11345.88,Chennai
30297,2025-09-17,67,377,28,61,10645.72,Chennai
30298,2026-04-19,56,397,45,9,1994.85,Pune
30299,2025-08-04,85,340,2,4,922.52,Delhi
30300,2024-12-01,50,11,15,31,2800.54,Chennai
30301,2025-05-25,92,251,31,6,2723.94,Chennai
30302,2026-01-11,79,311,49,41,16928.08,Hyderabad
30303,2026-05-03,62,114,18,21,7490.07,Hyderabad
30304,2024-11-23,96,423,28,3,523.56,Delhi
30305,2024-10-05,9,69,38,20,1148.6,Chennai
30306,2025-05-19,22,454,40,2,951.56,Delhi
30307,2025-08-23,41,485,12,43,17424.03,Hyderabad
30308,2025-11-03,13,156,9,47,2827.99,Bangalore
30309,2024-08-14,50,361,12,49,19855.29,Chennai
30310,2025-03-23,7,37,31,40,18159.6,Bangalore
30311,2026-05-30,69,118,38,48,2756.64,Mumbai
30312,2026-01-08,72,98,35,5,1687.15,Bangalore
30313,2025-07-11,78,451,31,11,4993.89,Hyderabad
30314,2024-07-04,21,7,2,38,8763.94,Hyderabad
30315,2026-05-20,60,84,17,39,17255.94,Pune
30316,2024-06-20,21,458,50,53,24216.23,Chennai
30317,2025-08-22,62,391,31,61,27693.39,Hyderabad
30318,2024-12-27,93,281,35,5,1687.15,Hyderabad
30319,2024-10-05,2,72,12,29,11751.09,Hyderabad
30320,2025-11-16,93,496,1,3,269.85,Bangalore
30321,2025-12-06,27,172,20,44,7094.56,Bangalore
30322,2025-04-18,37,378,24,20,2345.6,Mumbai
30323,2024-12-31,87,458,41,6,311.28,Mumbai
30324,2025-01-04,64,97,2,6,1383.78,Bangalore
30325,2024-08-31,50,369,11,39,4788.03,Hyderabad
30326,2025-10-03,77,313,27,1,174.86,Hyderabad
30327,2025-02-10,93,390,36,1,139.45,Delhi
30328,2025-09-08,68,13,35,24,8098.32,Mumbai
30329,2024-07-19,85,385,27,9,1573.74,Chennai
30330,2024-09-30,18,484,50,39,17819.49,Bangalore
30331,2025-03-03,80,287,1,55,4947.25,Delhi
30332,2025-02-06,35,360,34,10,3302.9,Pune
30333,2025-05-07,1,390,6,30,8074.8,Pune
30334,2026-01-14,59,488,11,14,1718.78,Delhi
30335,2025-09-19,44,211,39,48,7545.12,Mumbai
30336,2024-12-08,72,315,1,12,1079.4,Bangalore
30337,2025-02-07,100,241,32,42,13618.92,Chennai
30338,2024-07-15,96,312,39,11,1729.09,Hyderabad
30339,2026-03-25,76,429,12,9,3646.89,Chennai
30340,2026-01-29,9,356,5,16,6934.24,Chennai
30341,2026-01-22,86,214,43,58,24393.64,Hyderabad
30342,2025-01-10,74,68,45,34,7536.1,Chennai
30343,2026-06-06,51,21,9,8,481.36,Chennai
30344,2024-11-28,19,27,4,66,5017.32,Pune
30345,2025-04-21,28,224,7,25,11131.0,Bangalore
30346,2025-04-02,90,361,25,8,2986.48,Pune
30347,2026-06-08,80,155,7,80,35619.2,Bangalore
30348,2026-01-15,17,426,10,40,8213.2,Mumbai
30349,2026-03-24,41,372,39,10,1571.9,Delhi
30350,2024-09-30,51,295,23,12,4151.76,Bangalore
30351,2025-06-24,90,227,5,10,4333.9,Bangalore
30352,2024-06-13,2,208,12,3,1215.63,Bangalore
30353,2024-06-27,55,285,11,23,2823.71,Chennai
30354,2026-03-19,36,349,27,16,2797.76,Pune
30355,2025-03-07,94,108,35,37,12484.91,Pune
30356,2025-02-05,70,356,1,41,3687.95,Delhi
30357,2025-06-05,31,265,37,6,2279.22,Chennai
30358,2025-04-08,5,415,16,17,6962.86,Hyderabad
30359,2025-06-04,56,475,37,7,2659.09,Pune
30360,2025-09-18,21,11,8,50,15817.5,Hyderabad
30361,2024-09-29,63,107,15,30,2710.2,Chennai
30362,2026-01-06,15,267,1,33,2968.35,Delhi
30363,2025-12-28,1,366,22,28,4778.48,Hyderabad
30364,2024-11-30,85,451,40,3,1427.34,Bangalore
30365,2025-06-03,99,10,17,32,14158.72,Chennai
30366,2024-08-24,72,391,34,33,10899.57,Mumbai
30367,2025-07-29,51,448,10,9,1847.97,Pune
30368,2025-08-01,93,74,20,4,644.96,Bangalore
30369,2025-10-11,70,327,15,63,5691.42,Chennai
30370,2025-10-06,87,235,27,16,2797.76,Pune
30371,2025-11-25,99,383,44,38,13969.94,Delhi
30372,2025-11-20,8,290,31,44,19975.56,Hyderabad
30373,2025-03-21,24,14,47,2,905.0,Mumbai
30374,2025-10-07,3,400,13,8,2738.0,Hyderabad
30375,2025-03-30,63,474,40,27,12846.06,Mumbai
30376,2024-07-23,24,343,13,5,1711.25,Mumbai
30377,2026-01-02,18,155,39,18,2829.42,Delhi
30378,2024-08-20,96,415,39,1,157.19,Pune
30379,2024-11-09,10,54,21,25,9506.75,Bangalore
30380,2024-07-23,68,134,47,14,6335.0,Bangalore
30381,2025-04-29,83,53,40,16,7612.48,Delhi
30382,2026-03-17,37,465,47,27,12217.5,Pune
30383,2025-10-18,68,7,45,24,5319.6,Hyderabad
30384,2025-10-06,52,394,23,41,14185.18,Mumbai
30385,2025-10-04,30,206,2,2,461.26,Bangalore
30386,2025-03-30,97,469,5,15,6500.85,Pune
30387,2024-09-09,27,355,34,40,13211.6,Hyderabad
30388,2025-02-05,87,337,39,19,2986.61,Hyderabad
30389,2025-11-30,80,472,48,26,2710.24,Pune
30390,2025-10-17,17,106,34,7,2312.03,Bangalore
30391,2026-04-28,73,338,46,32,11411.84,Hyderabad
30392,2025-10-13,71,41,33,19,5037.28,Chennai
30393,2024-09-29,14,146,20,2,322.48,Delhi
30394,2025-12-08,64,149,49,10,4128.8,Mumbai
30395,2024-09-01,74,384,21,30,11408.1,Bangalore
30396,2026-01-17,91,227,49,37,15276.56,Chennai
30397,2026-04-06,61,493,23,11,3805.78,Hyderabad
30398,2024-10-29,24,131,21,5,1901.35,Hyderabad
30399,2025-02-04,92,195,26,35,9450.0,Hyderabad
30400,2025-12-25,20,57,3,19,7691.58,Mumbai
30401,2025-12-11,74,234,48,11,1146.64,Pune
30402,2024-12-26,82,78,32,60,19455.6,Pune
30403,2024-09-14,79,6,40,37,17603.86,Mumbai
30404,2025-07-03,54,19,41,2,103.76,Hyderabad
30405,2024-10-05,75,23,47,39,17647.5,Delhi
30406,2025-12-18,65,18,9,14,842.38,Pune
30407,2025-10-06,79,428,4,41,3116.82,Delhi
30408,2025-08-09,37,469,3,5,2024.1,Pune
30409,2024-06-21,9,215,27,42,7344.12,Hyderabad
30410,2025-08-08,90,284,22,55,9386.3,Delhi
30411,2025-05-02,41,101,8,16,5061.6,Chennai
30412,2025-12-20,71,323,24,9,1055.52,Hyderabad
30413,2026-01-22,54,167,18,2,713.34,Chennai
30414,2024-07-19,74,222,17,28,12388.88,Mumbai
30415,2026-05-08,84,339,23,10,3459.8,Delhi
30416,2025-05-22,78,172,18,6,2140.02,Chennai
30417,2026-03-01,6,342,20,47,7578.28,Delhi
30418,2026-01-22,49,117,48,39,4065.36,Hyderabad
30419,2025-01-25,32,299,4,1,76.02,Pune
30420,2026-05-23,94,365,32,59,19131.34,Bangalore
30421,2024-08-21,5,485,30,14,4941.72,Chennai
30422,2025-12-06,74,401,40,40,19031.2,Delhi
30423,2024-06-24,72,386,43,11,4626.38,Pune
30424,2025-02-21,13,245,2,35,8072.05,Hyderabad
30425,2024-07-14,87,478,49,13,5367.44,Delhi
30426,2025-12-20,90,121,3,6,2428.92,Pune
30427,2026-05-23,15,231,13,16,5476.0,Chennai
30428,2025-07-17,8,495,13,29,9925.25,Bangalore
30429,2026-04-01,54,151,22,5,853.3,Hyderabad
30430,2024-12-10,36,340,40,3,1427.34,Hyderabad
30431,2025-01-10,89,342,49,6,2477.28,Delhi
30432,2024-10-18,56,173,30,7,2470.86,Chennai
30433,2025-06-26,97,283,8,58,18348.3,Hyderabad
30434,2025-10-11,6,51,41,29,1504.52,Hyderabad
30435,2026-03-11,94,210,6,59,15880.44,Hyderabad
30436,2024-06-18,18,10,35,25,8435.75,Chennai
30437,2025-08-01,31,438,12,15,6078.15,Mumbai
30438,2025-06-12,10,317,37,11,4178.57,Mumbai
30439,2025-12-23,90,395,37,10,3798.7,Hyderabad
30440,2025-07-11,16,310,48,33,3439.92,Chennai
30441,2025-09-23,56,270,8,3,949.05,Pune
30442,2024-08-14,70,392,16,11,4505.38,Delhi
30443,2025-04-08,89,426,35,3,1012.29,Bangalore
30444,2025-07-12,99,356,6,13,3499.08,Mumbai
30445,2024-09-17,29,64,29,16,7324.32,Hyderabad
30446,2024-06-16,69,449,15,25,2258.5,Pune
30447,2025-02-03,51,369,41,24,1245.12,Bangalore
30448,2024-11-02,51,39,14,18,3665.16,Bangalore
30449,2026-01-23,60,68,12,62,25123.02,Hyderabad
30450,2026-02-23,96,354,37,6,2279.22,Bangalore
30451,2025-12-13,52,382,18,21,7490.07,Pune
30452,2025-02-14,52,500,46,9,3209.58,Delhi
30453,2025-10-01,99,34,26,27,7290.0,Pune
30454,2025-08-12,12,280,19,4,752.28,Chennai
30455,2026-05-04,33,339,40,10,4757.8,Mumbai
30456,2025-05-27,76,418,23,78,26986.44,Bangalore
30457,2025-11-17,23,289,34,55,18165.95,Chennai
30458,2024-08-22,81,31,42,6,650.34,Pune
30459,2025-01-28,11,138,42,1,108.39,Delhi
30460,2025-09-25,91,34,22,33,5631.78,Delhi
30461,2025-02-06,70,175,49,48,19818.24,Bangalore
30462,2024-10-12,19,281,48,8,833.92,Delhi
30463,2025-05-29,91,24,35,27,9110.61,Hyderabad
30464,2026-05-25,46,228,28,31,5410.12,Mumbai
30465,2025-12-21,20,161,39,11,1729.09,Bangalore
30466,2025-05-26,24,226,47,6,2715.0,Delhi
30467,2025-05-20,90,27,39,43,6759.17,Delhi
30468,2025-06-30,76,468,7,47,20926.28,Hyderabad
30469,2025-11-09,8,170,4,42,3192.84,Pune
30470,2026-03-31,9,244,29,45,20599.65,Delhi
30471,2024-08-10,78,240,24,8,938.24,Mumbai
30472,2026-04-29,97,489,38,27,1550.61,Chennai
30473,2025-05-09,51,399,13,24,8214.0,Hyderabad
30474,2025-12-30,40,280,3,24,9715.68,Delhi
30475,2025-07-08,69,279,12,29,11751.09,Chennai
30476,2025-10-25,40,18,31,21,9533.79,Bangalore
30477,2024-07-17,64,323,22,6,1023.96,Chennai
30478,2025-04-01,83,257,24,2,234.56,Mumbai
30479,2025-03-18,73,106,3,40,16192.8,Chennai
30480,2025-06-09,4,79,25,17,6346.27,Bangalore
30481,2026-02-17,42,239,19,36,6770.52,Chennai
30482,2025-05-30,86,371,26,9,2430.0,Pune
30483,2024-07-09,31,314,4,14,1064.28,Delhi
30484,2025-02-15,99,242,44,48,17646.24,Delhi
30485,2024-11-09,55,307,27,53,9267.58,Delhi
30486,2024-11-17,90,493,12,78,31606.38,Bangalore
30487,2025-07-07,45,440,43,61,25655.38,Hyderabad
30488,2025-09-14,56,147,40,7,3330.46,Chennai
30489,2025-09-09,64,198,6,3,807.48,Mumbai
30490,2025-02-06,65,111,6,4,1076.64,Bangalore
30491,2025-06-13,27,460,2,25,5765.75,Mumbai
30492,2024-10-25,95,341,45,18,3989.7,Chennai
30493,2026-01-13,32,420,40,1,475.78,Bangalore
30494,2025-03-31,62,372,27,12,2098.32,Pune
30495,2025-08-08,47,408,47,5,2262.5,Mumbai
30496,2025-10-16,57,156,5,7,3033.73,Bangalore
30497,2025-09-01,97,392,28,13,2268.76,Delhi
30498,2025-08-14,4,135,5,39,16902.21,Chennai
30499,2026-05-21,8,198,20,43,6933.32,Mumbai
30500,2024-09-01,42,32,30,30,10589.4,Delhi
30501,2026-05-13,33,247,18,22,7846.74,Delhi
30502,2025-12-24,71,188,10,19,3901.27,Mumbai
30503,2024-10-15,52,451,25,7,2613.17,Delhi
30504,2024-09-25,94,8,14,22,4479.64,Chennai
30505,2025-06-06,82,48,44,72,26469.36,Delhi
30506,2024-07-12,55,344,18,30,10700.1,Chennai
30507,2024-12-06,57,385,11,40,4910.8,Delhi
30508,2025-05-12,99,287,48,31,3231.44,Bangalore
30509,2025-04-27,77,404,10,1,205.33,Chennai
30510,2026-04-13,91,312,32,21,6809.46,Bangalore
30511,2025-10-30,91,85,37,89,33808.43,Hyderabad
30512,2025-06-24,15,46,1,34,3058.3,Delhi
30513,2024-09-27,57,370,14,39,7941.18,Chennai
30514,2025-02-26,79,240,27,30,5245.8,Delhi
30515,2026-02-21,76,437,20,82,13221.68,Hyderabad
30516,2025-04-18,62,190,26,6,1620.0,Pune
30517,2025-06-19,54,373,8,7,2214.45,Mumbai
30518,2025-07-17,4,244,41,10,518.8,Delhi
30519,2024-06-09,29,489,1,5,449.75,Pune
30520,2024-10-09,66,33,42,20,2167.8,Hyderabad
30521,2025-03-31,18,421,46,24,8558.88,Bangalore
30522,2024-08-21,21,116,18,22,7846.74,Mumbai
30523,2025-03-08,26,388,35,34,11472.62,Chennai
30524,2025-03-07,40,258,11,21,2578.17,Hyderabad
30525,2024-07-01,12,75,16,1,409.58,Pune
30526,2024-11-27,66,212,3,11,4453.02,Delhi
30527,2024-11-14,53,229,14,44,8959.28,Pune
30528,2025-03-02,73,287,38,35,2010.05,Delhi
30529,2026-05-20,84,145,3,36,14573.52,Mumbai
30530,2026-06-07,74,223,22,42,7167.72,Delhi
30531,2025-07-06,82,402,10,70,14373.1,Mumbai
30532,2025-11-20,81,337,4,3,228.06,Delhi
30533,2024-08-09,66,253,13,12,4107.0,Delhi
30534,2025-06-22,62,500,9,61,3670.37,Delhi
30535,2025-01-17,31,139,41,15,778.2,Pune
30536,2025-01-21,79,291,8,8,2530.8,Chennai
30537,2025-02-18,26,302,20,9,1451.16,Pune
30538,2024-12-03,12,144,48,10,1042.4,Delhi
30539,2026-05-28,24,187,31,9,4085.91,Bangalore
30540,2025-04-07,23,15,9,24,1444.08,Chennai
30541,2024-06-27,62,254,28,25,4363.0,Chennai
30542,2024-06-29,17,485,12,25,10130.25,Pune
30543,2025-07-10,100,233,35,41,13834.63,Delhi
30544,2025-08-07,43,414,11,3,368.31,Delhi
30545,2026-04-18,90,164,22,64,10922.24,Mumbai
30546,2025-01-01,37,140,1,10,899.5,Chennai
30547,2024-11-24,74,492,14,34,6923.08,Delhi
30548,2026-03-16,27,71,8,28,8857.8,Pune
30549,2026-03-10,73,315,23,25,8649.5,Hyderabad
30550,2024-10-03,45,50,13,74,25326.5,Hyderabad
30551,2025-12-24,40,470,17,36,15928.56,Pune
30552,2026-05-28,94,307,8,59,18664.65,Hyderabad
30553,2024-06-19,80,35,43,62,26075.96,Mumbai
30554,2024-09-05,36,487,13,6,2053.5,Delhi
30555,2025-10-01,27,77,10,27,5543.91,Bangalore
30556,2024-11-02,47,356,31,5,2269.95,Mumbai
30557,2025-03-02,36,428,37,16,6077.92,Pune
30558,2025-10-24,61,185,12,15,6078.15,Mumbai
30559,2026-03-01,92,383,13,29,9925.25,Delhi
30560,2025-08-22,68,276,31,24,10895.76,Chennai
30561,2025-05-19,78,188,15,1,90.34,Delhi
30562,2025-03-22,6,375,39,29,4558.51,Hyderabad
30563,2025-06-01,85,371,33,1,265.12,Hyderabad
30564,2026-05-18,33,462,31,7,3177.93,Bangalore
30565,2024-11-24,9,272,13,29,9925.25,Pune
30566,2025-07-29,31,233,29,28,12817.56,Bangalore
30567,2024-07-18,63,182,26,10,2700.0,Pune
30568,2025-08-08,67,162,37,25,9496.75,Hyderabad
30569,2024-08-29,4,245,48,10,1042.4,Delhi
30570,2024-11-30,60,1,46,58,20683.96,Mumbai
30571,2025-09-06,61,329,5,4,1733.56,Hyderabad
30572,2024-12-10,59,290,17,33,14601.18,Delhi
30573,2026-05-18,69,86,6,50,13458.0,Hyderabad
30574,2025-03-07,81,152,27,5,874.3,Hyderabad
30575,2025-03-10,93,339,2,1,230.63,Pune
30576,2025-02-20,41,214,26,49,13230.0,Hyderabad
30577,2024-06-11,4,59,40,34,16176.52,Pune
30578,2024-12-14,13,40,6,10,2691.6,Pune
30579,2026-04-19,63,389,15,29,2619.86,Mumbai
30580,2025-05-11,19,241,24,87,10203.36,Hyderabad
30581,2024-08-16,70,5,15,50,4517.0,Hyderabad
30582,2025-10-17,62,338,36,11,1533.95,Mumbai
30583,2025-04-25,27,100,34,11,3633.19,Mumbai
30584,2025-11-11,72,386,24,15,1759.2,Bangalore
30585,2025-02-09,94,107,41,50,2594.0,Delhi
30586,2026-02-08,28,294,1,8,719.6,Pune
30587,2024-11-13,57,36,38,25,1435.75,Pune
30588,2025-06-15,60,355,36,20,2789.0,Mumbai
30589,2025-05-13,22,170,25,15,5599.65,Hyderabad
30590,2026-01-14,44,344,49,30,12386.4,Bangalore
30591,2026-03-16,62,350,44,85,31248.55,Hyderabad
30592,2025-02-16,21,238,34,47,15523.63,Delhi
30593,2026-02-11,88,296,11,7,859.39,Pune
30594,2025-12-18,67,499,5,65,28170.35,Mumbai
30595,2025-05-19,75,105,19,48,9027.36,Bangalore
30596,2025-02-22,51,255,22,3,511.98,Hyderabad
30597,2025-06-29,10,279,42,18,1951.02,Hyderabad
30598,2025-03-12,8,456,41,12,622.56,Chennai
30599,2025-11-22,76,151,48,39,4065.36,Bangalore
30600,2026-01-05,28,387,3,9,3643.38,Delhi
30601,2026-03-18,59,99,15,42,3794.28,Hyderabad
30602,2024-12-21,59,287,46,36,12838.32,Bangalore
30603,2024-12-01,60,29,15,26,2348.84,Chennai
30604,2025-03-12,34,288,11,11,1350.47,Delhi
30605,2024-12-13,60,184,45,47,10417.55,Hyderabad
30606,2025-01-20,13,357,17,28,12388.88,Chennai
30607,2025-07-09,75,344,26,51,13770.0,Mumbai
30608,2024-12-19,59,411,40,54,25692.12,Bangalore
30609,2026-01-03,91,437,16,47,19250.26,Delhi
30610,2024-11-29,56,282,16,14,5734.12,Hyderabad
30611,2026-04-19,62,299,30,51,18001.98,Chennai
30612,2025-07-21,19,225,22,29,4949.14,Hyderabad
30613,2026-01-27,12,357,38,3,172.29,Pune
30614,2024-09-22,11,290,21,2,760.54,Delhi
30615,2026-06-04,61,302,49,2,825.76,Pune
30616,2026-03-03,78,475,9,2,120.34,Delhi
30617,2026-04-01,78,493,37,3,1139.61,Mumbai
30618,2025-10-17,40,467,38,89,5111.27,Hyderabad
30619,2025-12-26,43,200,4,8,608.16,Mumbai
30620,2025-06-15,12,131,28,2,349.04,Hyderabad
30621,2025-05-07,11,391,25,4,1493.24,Delhi
30622,2024-07-19,45,74,44,17,6249.71,Pune
30623,2025-11-02,33,451,34,5,1651.45,Chennai
30624,2024-10-24,35,18,19,47,8839.29,Hyderabad
30625,2026-02-27,86,25,35,57,19233.51,Hyderabad
30626,2026-06-03,66,129,33,11,2916.32,Pune
30627,2026-02-05,83,144,30,10,3529.8,Pune
30628,2025-11-30,10,21,6,27,7267.32,Delhi
30629,2025-12-28,37,25,17,20,8849.2,Hyderabad
30630,2025-06-30,40,95,18,67,23896.89,Delhi
30631,2026-06-03,20,13,29,54,24719.58,Bangalore
30632,2025-07-03,3,153,3,30,12144.6,Chennai
30633,2025-10-31,55,417,45,62,13742.3,Chennai
30634,2026-06-01,59,285,36,28,3904.6,Mumbai
30635,2024-11-07,97,189,38,25,1435.75,Delhi
30636,2026-04-27,7,199,40,42,19982.76,Delhi
30637,2026-01-26,48,161,15,28,2529.52,Bangalore
30638,2026-03-13,59,208,35,52,17546.36,Mumbai
30639,2024-12-13,31,336,32,6,1945.56,Pune
30640,2025-06-12,7,233,38,7,402.01,Hyderabad
30641,2024-09-03,40,8,15,13,1174.42,Chennai
30642,2025-08-04,54,119,24,11,1290.08,Bangalore
30643,2025-08-07,90,209,19,35,6582.45,Delhi
30644,2024-09-18,40,368,46,13,4636.06,Hyderabad
30645,2025-12-03,90,38,48,40,4169.6,Delhi
30646,2025-11-04,79,309,16,21,8601.18,Delhi
30647,2026-04-12,35,63,44,44,16175.72,Hyderabad
30648,2024-11-28,15,290,11,69,8471.13,Mumbai
30649,2026-05-04,1,20,1,25,2248.75,Chennai
30650,2024-12-21,87,210,21,33,12548.91,Bangalore
30651,2026-05-18,29,215,6,9,2422.44,Mumbai
30652,2025-06-14,70,427,34,21,6936.09,Delhi
30653,2025-07-10,96,132,22,9,1535.94,Hyderabad
30654,2024-12-03,93,99,15,5,451.7,Hyderabad
30655,2026-01-16,6,51,43,49,20608.42,Mumbai
30656,2025-09-17,86,129,50,26,11879.66,Delhi
30657,2025-05-29,48,47,35,59,19908.37,Mumbai
30658,2025-05-19,11,490,21,1,380.27,Pune
30659,2025-12-15,46,469,35,9,3036.87,Chennai
30660,2025-06-06,75,87,50,76,34725.16,Hyderabad
30661,2025-01-14,13,419,27,20,3497.2,Chennai
30662,2024-12-15,32,263,30,1,352.98,Pune
30663,2026-02-08,86,164,38,45,2584.35,Delhi
30664,2025-11-05,34,384,8,24,7592.4,Mumbai
30665,2025-05-31,52,249,48,34,3544.16,Chennai
30666,2025-05-29,3,394,49,30,12386.4,Pune
30667,2025-06-13,60,134,33,44,11665.28,Delhi
30668,2024-09-03,16,481,42,27,2926.53,Delhi
30669,2025-05-30,95,348,42,44,4769.16,Hyderabad
30670,2025-01-30,10,8,41,49,2542.12,Hyderabad
30671,2025-01-08,77,310,10,3,615.99,Delhi
30672,2025-02-11,56,151,36,6,836.7,Delhi
30673,2025-05-25,78,81,9,6,361.02,Pune
30674,2025-01-13,13,251,5,6,2600.34,Delhi
30675,2024-12-30,38,492,23,15,5189.7,Chennai
30676,2025-04-18,63,300,45,24,5319.6,Bangalore
30677,2025-09-22,93,53,4,3,228.06,Pune
30678,2026-02-26,45,293,42,44,4769.16,Delhi
30679,2024-11-19,7,27,47,3,1357.5,Pune
30680,2025-12-04,50,406,19,97,18242.79,Hyderabad
30681,2025-10-20,54,124,41,3,155.64,Pune
30682,2025-09-04,67,43,23,36,12455.28,Pune
30683,2024-08-29,87,491,46,24,8558.88,Hyderabad
30684,2026-03-27,16,350,46,18,6419.16,Mumbai
30685,2025-06-30,27,23,2,17,3920.71,Mumbai
30686,2025-09-03,97,104,3,58,23479.56,Bangalore
30687,2026-04-24,44,258,5,19,8234.41,Chennai
30688,2026-03-25,53,126,21,42,15971.34,Hyderabad
30689,2024-09-23,70,302,42,37,4010.43,Chennai
30690,2024-09-17,16,488,20,37,5965.88,Hyderabad
30691,2026-05-11,54,26,32,9,2918.34,Pune
30692,2026-03-16,73,113,33,12,3181.44,Mumbai
30693,2026-03-16,69,497,29,87,39825.99,Hyderabad
30694,2025-03-13,82,93,25,25,9332.75,Mumbai
30695,2025-11-11,60,391,25,10,3733.1,Pune
30696,2026-01-11,19,123,23,10,3459.8,Pune
30697,2026-02-20,58,217,10,2,410.66,Pune
30698,2024-08-08,14,372,3,14,5667.48,Bangalore
30699,2026-04-27,17,74,14,8,1628.96,Pune
30700,2025-01-14,47,486,37,3,1139.61,Mumbai
30701,2024-12-15,67,168,5,27,11701.53,Hyderabad
30702,2024-12-27,26,207,43,10,4205.8,Mumbai
30703,2026-06-09,32,82,2,3,691.89,Mumbai
